case_id,AMOUNT_REQ,resource,activity,Start_Time,End_Time,REG_DATE
197707,25000,10909.0,W_Nabellen incomplete dossiers,2012-01-16T15:20:41.899,2012-01-16T15:37:21.820,2012-01-03T21:56:06.771
197707,25000,10809.0,W_Valideren aanvraag,2012-01-16T16:33:10.966,2012-01-16T16:37:22.004,2012-01-03T21:56:06.771
197707,25000,10809.0,W_Nabellen incomplete dossiers,2012-01-16T16:37:57.993,2012-01-16T16:44:43.256,2012-01-03T21:56:06.771
197707,25000,10909.0,W_Nabellen incomplete dossiers,2012-01-16T16:49:14.425,2012-01-16T16:54:06.868,2012-01-03T21:56:06.771
197707,25000,11259.0,W_Nabellen incomplete dossiers,2012-01-16T17:11:24.075,2012-01-16T17:12:32.847,2012-01-03T21:56:06.771
197707,25000,10909.0,W_Nabellen incomplete dossiers,2012-01-16T17:37:30.628,2012-01-16T17:39:49.095,2012-01-03T21:56:06.771
197707,25000,10909.0,O_CANCELLED,2012-01-16T17:39:46.973,2012-01-16T17:39:46.973,2012-01-03T21:56:06.771
197707,25000,10909.0,O_SELECTED,2012-01-16T17:39:46.973,2012-01-16T17:39:46.973,2012-01-03T21:56:06.771
197707,25000,10909.0,O_CREATED,2012-01-16T17:39:47.748,2012-01-16T17:39:47.748,2012-01-03T21:56:06.771
197707,25000,10909.0,O_SENT,2012-01-16T17:39:47.780,2012-01-16T17:39:47.780,2012-01-03T21:56:06.771
197707,25000,10909.0,W_Nabellen incomplete dossiers,2012-01-16T17:40:04.092,2012-01-16T17:41:45.655,2012-01-03T21:56:06.771
197707,25000,11259.0,W_Nabellen incomplete dossiers,2012-01-20T12:38:34.307,2012-01-20T12:41:53.154,2012-01-03T21:56:06.771
197707,25000,11259.0,O_SENT_BACK,2012-01-20T12:41:50.596,2012-01-20T12:41:50.596,2012-01-03T21:56:06.771
197707,25000,10629.0,W_Valideren aanvraag,2012-01-20T13:50:18.603,2012-01-20T13:58:23.398,2012-01-03T21:56:06.771
197707,25000,10629.0,A_APPROVED,2012-01-20T13:58:15.229,2012-01-20T13:58:15.229,2012-01-03T21:56:06.771
197707,25000,10629.0,O_ACCEPTED,2012-01-20T13:58:15.229,2012-01-20T13:58:15.229,2012-01-03T21:56:06.771
197707,25000,10629.0,A_REGISTERED,2012-01-20T13:58:15.230,2012-01-20T13:58:15.230,2012-01-03T21:56:06.771
197707,25000,10629.0,A_ACTIVATED,2012-01-20T13:58:15.230,2012-01-20T13:58:15.230,2012-01-03T21:56:06.771
197710,12500,112.0,A_SUBMITTED,2012-01-03T21:57:04.290,2012-01-03T21:57:04.290,2012-01-03T21:57:04.290
197710,12500,112.0,A_PARTLYSUBMITTED,2012-01-03T21:57:04.447,2012-01-03T21:57:04.447,2012-01-03T21:57:04.290
197710,12500,11179.0,W_Afhandelen leads,2012-01-04T10:14:12.957,2012-01-04T10:16:28.903,2012-01-03T21:57:04.290
197710,12500,11179.0,A_DECLINED,2012-01-04T10:16:24.888,2012-01-04T10:16:24.888,2012-01-03T21:57:04.290
197713,4500,112.0,A_SUBMITTED,2012-01-03T21:57:17.597,2012-01-03T21:57:17.597,2012-01-03T21:57:17.597
197713,4500,112.0,A_PARTLYSUBMITTED,2012-01-03T21:57:17.683,2012-01-03T21:57:17.683,2012-01-03T21:57:17.597
197713,4500,112.0,A_DECLINED,2012-01-03T21:57:48.315,2012-01-03T21:57:48.315,2012-01-03T21:57:17.597
197716,4500,112.0,A_SUBMITTED,2012-01-03T21:59:15.129,2012-01-03T21:59:15.129,2012-01-03T21:59:15.128
197716,4500,112.0,A_PARTLYSUBMITTED,2012-01-03T21:59:15.211,2012-01-03T21:59:15.211,2012-01-03T21:59:15.128
197716,4500,112.0,A_DECLINED,2012-01-03T21:59:48.321,2012-01-03T21:59:48.321,2012-01-03T21:59:15.128
197719,4500,112.0,A_SUBMITTED,2012-01-03T22:02:33.082,2012-01-03T22:02:33.082,2012-01-03T22:02:33.081
197719,4500,112.0,A_PARTLYSUBMITTED,2012-01-03T22:02:33.177,2012-01-03T22:02:33.177,2012-01-03T22:02:33.081
197719,4500,112.0,A_DECLINED,2012-01-03T22:03:09.009,2012-01-03T22:03:09.009,2012-01-03T22:02:33.081
197722,4500,112.0,A_SUBMITTED,2012-01-03T22:10:32.888,2012-01-03T22:10:32.888,2012-01-03T22:10:32.888
197722,4500,112.0,A_PARTLYSUBMITTED,2012-01-03T22:10:32.974,2012-01-03T22:10:32.974,2012-01-03T22:10:32.888
197722,4500,112.0,A_DECLINED,2012-01-03T22:11:11.211,2012-01-03T22:11:11.211,2012-01-03T22:10:32.888
197728,1000,112.0,A_SUBMITTED,2012-01-03T22:18:49.220,2012-01-03T22:18:49.220,2012-01-03T22:18:49.220
197728,1000,112.0,A_PARTLYSUBMITTED,2012-01-03T22:18:49.358,2012-01-03T22:18:49.358,2012-01-03T22:18:49.220
197728,1000,11179.0,W_Afhandelen leads,2012-01-04T10:16:34.339,2012-01-04T10:18:30.932,2012-01-03T22:18:49.220
197728,1000,11179.0,A_DECLINED,2012-01-04T10:18:27.597,2012-01-04T10:18:27.597,2012-01-03T22:18:49.220
197734,2500,112.0,A_SUBMITTED,2012-01-03T22:29:39.503,2012-01-03T22:29:39.503,2012-01-03T22:29:39.503
197734,2500,112.0,A_PARTLYSUBMITTED,2012-01-03T22:29:39.602,2012-01-03T22:29:39.602,2012-01-03T22:29:39.503
197734,2500,112.0,A_DECLINED,2012-01-03T22:30:26.433,2012-01-03T22:30:26.433,2012-01-03T22:29:39.503
197737,25000,112.0,A_SUBMITTED,2012-01-03T22:29:40.189,2012-01-03T22:29:40.189,2012-01-03T22:29:40.189
197737,25000,112.0,A_PARTLYSUBMITTED,2012-01-03T22:29:40.374,2012-01-03T22:29:40.374,2012-01-03T22:29:40.189
197737,25000,112.0,A_PREACCEPTED,2012-01-03T22:30:26.803,2012-01-03T22:30:26.803,2012-01-03T22:29:40.189
197737,25000,10929.0,W_Completeren aanvraag,2012-01-04T15:32:11.832,2012-01-04T15:42:31.908,2012-01-03T22:29:40.189
197737,25000,10929.0,A_ACCEPTED,2012-01-04T15:40:28.203,2012-01-04T15:40:28.203,2012-01-03T22:29:40.189
197737,25000,10929.0,O_SELECTED,2012-01-04T15:42:27.458,2012-01-04T15:42:27.458,2012-01-03T22:29:40.189
197737,25000,10929.0,A_FINALIZED,2012-01-04T15:42:27.459,2012-01-04T15:42:27.459,2012-01-03T22:29:40.189
197737,25000,10929.0,O_CREATED,2012-01-04T15:42:29.593,2012-01-04T15:42:29.593,2012-01-03T22:29:40.189
197737,25000,10929.0,O_SENT,2012-01-04T15:42:29.629,2012-01-04T15:42:29.629,2012-01-03T22:29:40.189
197737,25000,10929.0,W_Nabellen offertes,2012-01-04T15:43:10.730,2012-01-04T15:45:12.697,2012-01-03T22:29:40.189
197737,25000,10899.0,W_Nabellen offertes,2012-01-12T12:39:49.630,2012-01-12T12:40:00.760,2012-01-03T22:29:40.189
197737,25000,10899.0,O_SENT_BACK,2012-01-12T12:39:58.809,2012-01-12T12:39:58.809,2012-01-03T22:29:40.189
197737,25000,10972.0,W_Valideren aanvraag,2012-01-16T21:17:12.290,2012-01-16T21:46:15.048,2012-01-03T22:29:40.189
197737,25000,10972.0,A_REGISTERED,2012-01-16T21:46:07.806,2012-01-16T21:46:07.806,2012-01-03T22:29:40.189
197737,25000,10972.0,A_ACTIVATED,2012-01-16T21:46:07.806,2012-01-16T21:46:07.806,2012-01-03T22:29:40.189
197737,25000,10972.0,A_APPROVED,2012-01-16T21:46:07.806,2012-01-16T21:46:07.806,2012-01-03T22:29:40.189
197737,25000,10972.0,O_ACCEPTED,2012-01-16T21:46:07.806,2012-01-16T21:46:07.806,2012-01-03T22:29:40.189
197740,3000,112.0,A_SUBMITTED,2012-01-03T22:32:43.199,2012-01-03T22:32:43.199,2012-01-03T22:32:43.199
197740,3000,112.0,A_PARTLYSUBMITTED,2012-01-03T22:32:43.339,2012-01-03T22:32:43.339,2012-01-03T22:32:43.199
197740,3000,112.0,A_DECLINED,2012-01-03T22:33:24.501,2012-01-03T22:33:24.501,2012-01-03T22:32:43.199
197743,25000,112.0,A_SUBMITTED,2012-01-03T22:38:06.668,2012-01-03T22:38:06.668,2012-01-03T22:38:06.668
197743,25000,112.0,A_PARTLYSUBMITTED,2012-01-03T22:38:06.887,2012-01-03T22:38:06.887,2012-01-03T22:38:06.668
197743,25000,112.0,A_PREACCEPTED,2012-01-03T22:38:49.649,2012-01-03T22:38:49.649,2012-01-03T22:38:06.668
197743,25000,10929.0,W_Completeren aanvraag,2012-01-04T15:46:18.771,2012-01-04T15:56:09.640,2012-01-03T22:38:06.668
197743,25000,10929.0,A_ACCEPTED,2012-01-04T15:53:05.457,2012-01-04T15:53:05.457,2012-01-03T22:38:06.668
197743,25000,10929.0,O_SELECTED,2012-01-04T15:56:05.880,2012-01-04T15:56:05.880,2012-01-03T22:38:06.668
197743,25000,10929.0,A_FINALIZED,2012-01-04T15:56:05.880,2012-01-04T15:56:05.880,2012-01-03T22:38:06.668
197743,25000,10929.0,O_CREATED,2012-01-04T15:56:08.116,2012-01-04T15:56:08.116,2012-01-03T22:38:06.668
197743,25000,10929.0,O_SENT,2012-01-04T15:56:08.145,2012-01-04T15:56:08.145,2012-01-03T22:38:06.668
197743,25000,10909.0,W_Nabellen offertes,2012-01-16T14:23:21.506,2012-01-16T14:26:30.666,2012-01-03T22:38:06.668
197743,25000,11049.0,W_Nabellen offertes,2012-01-17T11:04:41.364,2012-01-17T11:05:37.184,2012-01-03T22:38:06.668
197743,25000,11049.0,O_SENT_BACK,2012-01-17T11:05:35.878,2012-01-17T11:05:35.878,2012-01-03T22:38:06.668
197743,25000,10629.0,W_Valideren aanvraag,2012-01-19T15:35:59.095,2012-01-19T16:07:49.773,2012-01-03T22:38:06.668
197743,25000,10629.0,O_ACCEPTED,2012-01-19T16:07:41.898,2012-01-19T16:07:41.898,2012-01-03T22:38:06.668
197743,25000,10629.0,A_REGISTERED,2012-01-19T16:07:41.899,2012-01-19T16:07:41.899,2012-01-03T22:38:06.668
197743,25000,10629.0,A_APPROVED,2012-01-19T16:07:41.899,2012-01-19T16:07:41.899,2012-01-03T22:38:06.668
197743,25000,10629.0,A_ACTIVATED,2012-01-19T16:07:41.899,2012-01-19T16:07:41.899,2012-01-03T22:38:06.668
197749,12000,112.0,A_SUBMITTED,2012-01-03T22:43:01.928,2012-01-03T22:43:01.928,2012-01-03T22:43:01.928
197749,12000,112.0,A_PARTLYSUBMITTED,2012-01-03T22:43:02.057,2012-01-03T22:43:02.057,2012-01-03T22:43:01.928
197749,12000,112.0,A_PREACCEPTED,2012-01-03T22:43:44.994,2012-01-03T22:43:44.994,2012-01-03T22:43:01.928
197749,12000,11181.0,W_Completeren aanvraag,2012-01-04T09:12:03.532,2012-01-04T09:13:30.416,2012-01-03T22:43:01.928
197749,12000,11181.0,W_Completeren aanvraag,2012-01-04T09:14:29.878,2012-01-04T09:15:26.164,2012-01-03T22:43:01.928
197749,12000,11179.0,W_Completeren aanvraag,2012-01-04T13:51:22.723,2012-01-05T07:15:04.467,2012-01-03T22:43:01.928
197749,12000,10939.0,W_Completeren aanvraag,2012-01-05T10:08:15.435,2012-01-05T10:13:41.671,2012-01-03T22:43:01.928
197749,12000,11119.0,W_Completeren aanvraag,2012-01-05T19:00:28.204,2012-01-05T19:00:39.771,2012-01-03T22:43:01.928
197749,12000,11181.0,W_Completeren aanvraag,2012-01-05T19:08:19.840,2012-01-05T19:08:49.811,2012-01-03T22:43:01.928
197749,12000,11203.0,W_Completeren aanvraag,2012-01-05T19:09:15.047,2012-01-05T19:19:19.685,2012-01-03T22:43:01.928
197749,12000,11203.0,A_DECLINED,2012-01-05T19:19:15.804,2012-01-05T19:19:15.804,2012-01-03T22:43:01.928
197752,4000,112.0,A_SUBMITTED,2012-01-03T23:11:42.042,2012-01-03T23:11:42.042,2012-01-03T23:11:42.041
197752,4000,112.0,A_PARTLYSUBMITTED,2012-01-03T23:11:44.066,2012-01-03T23:11:44.066,2012-01-03T23:11:42.041
197752,4000,112.0,A_DECLINED,2012-01-03T23:12:23.508,2012-01-03T23:12:23.508,2012-01-03T23:11:42.041
197755,24000,112.0,A_SUBMITTED,2012-01-03T23:23:46.603,2012-01-03T23:23:46.603,2012-01-03T23:23:46.603
197755,24000,112.0,A_PARTLYSUBMITTED,2012-01-03T23:23:47.228,2012-01-03T23:23:47.228,2012-01-03T23:23:46.603
197755,24000,112.0,A_DECLINED,2012-01-03T23:24:33.420,2012-01-03T23:24:33.420,2012-01-03T23:23:46.603
197758,7000,112.0,A_SUBMITTED,2012-01-03T23:29:34.533,2012-01-03T23:29:34.533,2012-01-03T23:29:34.533
197758,7000,112.0,A_PARTLYSUBMITTED,2012-01-03T23:29:35.075,2012-01-03T23:29:35.075,2012-01-03T23:29:34.533
197758,7000,11179.0,W_Afhandelen leads,2012-01-04T10:22:40.480,2012-01-04T10:23:49.897,2012-01-03T23:29:34.533
197758,7000,11179.0,W_Afhandelen leads,2012-01-04T11:21:12.495,2012-01-04T11:22:20.399,2012-01-03T23:29:34.533
197758,7000,11189.0,W_Afhandelen leads,2012-01-04T13:51:02.050,2012-01-04T13:52:09.484,2012-01-03T23:29:34.533
197758,7000,10861.0,W_Afhandelen leads,2012-01-04T14:34:55.160,2012-01-04T14:53:11.399,2012-01-03T23:29:34.533
197758,7000,10861.0,W_Afhandelen leads,2012-01-04T15:51:09.734,2012-01-04T16:00:09.801,2012-01-03T23:29:34.533
197758,7000,10913.0,W_Afhandelen leads,2012-01-04T16:51:44.969,2012-01-04T16:51:53.959,2012-01-03T23:29:34.533
197758,7000,10913.0,W_Afhandelen leads,2012-01-04T17:08:29.975,2012-01-04T17:15:18.940,2012-01-03T23:29:34.533
197758,7000,10913.0,A_DECLINED,2012-01-04T17:15:14.008,2012-01-04T17:15:14.008,2012-01-03T23:29:34.533
197761,50000,112.0,A_SUBMITTED,2012-01-03T23:33:51.026,2012-01-03T23:33:51.026,2012-01-03T23:33:51.026
197761,50000,112.0,A_PARTLYSUBMITTED,2012-01-03T23:33:51.301,2012-01-03T23:33:51.301,2012-01-03T23:33:51.026
197761,50000,112.0,A_PREACCEPTED,2012-01-03T23:34:25.931,2012-01-03T23:34:25.931,2012-01-03T23:33:51.026
197761,50000,11181.0,W_Completeren aanvraag,2012-01-04T09:11:14.232,2012-01-04T09:11:54.283,2012-01-03T23:33:51.026
197761,50000,11179.0,W_Completeren aanvraag,2012-01-04T12:13:22.359,2012-01-04T12:24:35.505,2012-01-03T23:33:51.026
197761,50000,11179.0,A_CANCELLED,2012-01-04T12:24:33.612,2012-01-04T12:24:33.612,2012-01-03T23:33:51.026
197764,5000,112.0,A_SUBMITTED,2012-01-03T23:34:12.439,2012-01-03T23:34:12.439,2012-01-03T23:34:12.439
197764,5000,112.0,A_PARTLYSUBMITTED,2012-01-03T23:34:12.557,2012-01-03T23:34:12.557,2012-01-03T23:34:12.439
197764,5000,112.0,A_DECLINED,2012-01-03T23:34:42.187,2012-01-03T23:34:42.187,2012-01-03T23:34:12.439
197767,60000,112.0,A_SUBMITTED,2012-01-03T23:53:01.651,2012-01-03T23:53:01.651,2012-01-03T23:53:01.650
197767,60000,112.0,A_PARTLYSUBMITTED,2012-01-03T23:53:03.260,2012-01-03T23:53:03.260,2012-01-03T23:53:01.650
197767,60000,11179.0,W_Afhandelen leads,2012-01-04T10:23:59.735,2012-01-04T10:25:49.187,2012-01-03T23:53:01.650
197767,60000,11179.0,A_DECLINED,2012-01-04T10:25:45.263,2012-01-04T10:25:45.263,2012-01-03T23:53:01.650
197770,2500,112.0,A_SUBMITTED,2012-01-03T23:54:37.861,2012-01-03T23:54:37.861,2012-01-03T23:54:37.861
197770,2500,112.0,A_PARTLYSUBMITTED,2012-01-03T23:54:37.992,2012-01-03T23:54:37.992,2012-01-03T23:54:37.861
197770,2500,11179.0,W_Afhandelen leads,2012-01-04T10:44:58.292,2012-01-04T10:47:38.662,2012-01-03T23:54:37.861
197770,2500,11179.0,A_DECLINED,2012-01-04T10:47:34.141,2012-01-04T10:47:34.141,2012-01-03T23:54:37.861
197773,6000,112.0,A_SUBMITTED,2012-01-03T23:55:41.812,2012-01-03T23:55:41.812,2012-01-03T23:55:41.812
197773,6000,112.0,A_PARTLYSUBMITTED,2012-01-03T23:55:41.974,2012-01-03T23:55:41.974,2012-01-03T23:55:41.812
197773,6000,11179.0,W_Afhandelen leads,2012-01-04T10:47:42.867,2012-01-04T10:48:54.342,2012-01-03T23:55:41.812
197773,6000,11179.0,A_PREACCEPTED,2012-01-04T10:48:53.218,2012-01-04T10:48:53.218,2012-01-03T23:55:41.812
197773,6000,10929.0,W_Completeren aanvraag,2012-01-04T17:24:05.272,2012-01-04T17:25:38.470,2012-01-03T23:55:41.812
197773,6000,10861.0,W_Completeren aanvraag,2012-01-04T21:08:09.915,2012-01-04T21:09:18.751,2012-01-03T23:55:41.812
197773,6000,10939.0,W_Completeren aanvraag,2012-01-05T11:49:29.421,2012-01-05T11:59:18.911,2012-01-03T23:55:41.812
197773,6000,10939.0,A_ACCEPTED,2012-01-05T11:55:42.301,2012-01-05T11:55:42.301,2012-01-03T23:55:41.812
197773,6000,10939.0,O_SELECTED,2012-01-05T11:59:14.684,2012-01-05T11:59:14.684,2012-01-03T23:55:41.812
197773,6000,10939.0,A_FINALIZED,2012-01-05T11:59:14.684,2012-01-05T11:59:14.684,2012-01-03T23:55:41.812
197773,6000,10939.0,O_CREATED,2012-01-05T11:59:17.549,2012-01-05T11:59:17.549,2012-01-03T23:55:41.812
197773,6000,10939.0,O_SENT,2012-01-05T11:59:17.715,2012-01-05T11:59:17.715,2012-01-03T23:55:41.812
197773,6000,11259.0,W_Nabellen offertes,2012-01-12T17:00:56.673,2012-01-12T17:01:11.308,2012-01-03T23:55:41.812
197773,6000,11259.0,O_SENT_BACK,2012-01-12T17:01:09.944,2012-01-12T17:01:09.944,2012-01-03T23:55:41.812
197773,6000,10609.0,W_Valideren aanvraag,2012-01-16T16:25:37.636,2012-01-16T16:43:09.406,2012-01-03T23:55:41.812
197773,6000,10910.0,W_Nabellen incomplete dossiers,2012-01-16T17:41:26.551,2012-01-16T17:47:48.423,2012-01-03T23:55:41.812
197773,6000,10909.0,W_Nabellen incomplete dossiers,2012-01-16T17:55:21.064,2012-01-16T17:56:27.393,2012-01-03T23:55:41.812
197773,6000,11122.0,W_Nabellen incomplete dossiers,2012-01-16T18:08:51.078,2012-01-16T18:14:22.725,2012-01-03T23:55:41.812
197773,6000,10609.0,W_Valideren aanvraag,2012-01-17T10:24:56.294,2012-01-17T10:44:21.398,2012-01-03T23:55:41.812
197773,6000,10609.0,W_Valideren aanvraag,2012-01-17T10:53:03.321,2012-01-17T10:53:05.526,2012-01-03T23:55:41.812
197773,6000,10609.0,W_Valideren aanvraag,2012-01-17T10:53:41.361,2012-01-17T10:55:59.706,2012-01-03T23:55:41.812
197773,6000,10609.0,A_ACTIVATED,2012-01-17T10:55:50.753,2012-01-17T10:55:50.753,2012-01-03T23:55:41.812
197773,6000,10609.0,A_REGISTERED,2012-01-17T10:55:50.753,2012-01-17T10:55:50.753,2012-01-03T23:55:41.812
197773,6000,10609.0,A_APPROVED,2012-01-17T10:55:50.753,2012-01-17T10:55:50.753,2012-01-03T23:55:41.812
197773,6000,10609.0,O_ACCEPTED,2012-01-17T10:55:50.753,2012-01-17T10:55:50.753,2012-01-03T23:55:41.812
197776,20000,112.0,A_SUBMITTED,2012-01-04T00:18:55.562,2012-01-04T00:18:55.562,2012-01-04T00:18:55.562
197776,20000,112.0,A_PARTLYSUBMITTED,2012-01-04T00:18:56.490,2012-01-04T00:18:56.490,2012-01-04T00:18:55.562
197776,20000,112.0,A_DECLINED,2012-01-04T00:19:38.759,2012-01-04T00:19:38.759,2012-01-04T00:18:55.562
197779,25000,112.0,A_SUBMITTED,2012-01-04T00:37:22.677,2012-01-04T00:37:22.677,2012-01-04T00:37:22.677
197779,25000,112.0,A_PARTLYSUBMITTED,2012-01-04T00:37:23.242,2012-01-04T00:37:23.242,2012-01-04T00:37:22.677
197779,25000,11179.0,W_Afhandelen leads,2012-01-04T10:49:00.466,2012-01-04T10:50:13.884,2012-01-04T00:37:22.677
197779,25000,11179.0,A_PREACCEPTED,2012-01-04T10:50:12.763,2012-01-04T10:50:12.763,2012-01-04T00:37:22.677
197779,25000,10929.0,W_Completeren aanvraag,2012-01-04T17:25:48.911,2012-01-04T17:41:42.394,2012-01-04T00:37:22.677
197779,25000,10929.0,A_ACCEPTED,2012-01-04T17:37:56.462,2012-01-04T17:37:56.462,2012-01-04T00:37:22.677
197779,25000,10929.0,A_FINALIZED,2012-01-04T17:41:39.343,2012-01-04T17:41:39.343,2012-01-04T00:37:22.677
197779,25000,10929.0,O_SELECTED,2012-01-04T17:41:39.343,2012-01-04T17:41:39.343,2012-01-04T00:37:22.677
197779,25000,10929.0,O_CREATED,2012-01-04T17:41:40.634,2012-01-04T17:41:40.634,2012-01-04T00:37:22.677
197779,25000,10929.0,O_SENT,2012-01-04T17:41:40.684,2012-01-04T17:41:40.684,2012-01-04T00:37:22.677
197779,25000,10929.0,W_Nabellen offertes,2012-01-04T17:42:08.150,2012-01-04T17:43:01.744,2012-01-04T00:37:22.677
197779,25000,11259.0,W_Nabellen offertes,2012-01-13T17:40:43.498,2012-01-13T17:40:57.176,2012-01-04T00:37:22.677
197779,25000,11259.0,O_SENT_BACK,2012-01-13T17:40:55.886,2012-01-13T17:40:55.886,2012-01-04T00:37:22.677
197779,25000,11289.0,W_Valideren aanvraag,2012-01-17T11:45:54.471,2012-01-17T12:01:43.384,2012-01-04T00:37:22.677
197779,25000,11289.0,O_DECLINED,2012-01-17T12:01:39.254,2012-01-17T12:01:39.254,2012-01-04T00:37:22.677
197779,25000,11289.0,A_DECLINED,2012-01-17T12:01:39.254,2012-01-17T12:01:39.254,2012-01-04T00:37:22.677
197782,5000,112.0,A_SUBMITTED,2012-01-04T00:43:12.935,2012-01-04T00:43:12.935,2012-01-04T00:43:12.935
197782,5000,112.0,A_PARTLYSUBMITTED,2012-01-04T00:43:13.312,2012-01-04T00:43:13.312,2012-01-04T00:43:12.935
197782,5000,11179.0,W_Afhandelen leads,2012-01-04T10:51:29.920,2012-01-04T10:53:24.635,2012-01-04T00:43:12.935
197782,5000,11179.0,A_PREACCEPTED,2012-01-04T10:53:23.364,2012-01-04T10:53:23.364,2012-01-04T00:43:12.935
197782,5000,11119.0,W_Completeren aanvraag,2012-01-04T18:29:57.514,2012-01-04T18:32:40.970,2012-01-04T00:43:12.935
197782,5000,10863.0,W_Completeren aanvraag,2012-01-11T14:14:37.420,2012-01-11T14:55:44.520,2012-01-04T00:43:12.935
197782,5000,10863.0,W_Completeren aanvraag,2012-01-11T17:02:08.170,2012-01-11T17:04:13.231,2012-01-04T00:43:12.935
197782,5000,11189.0,W_Completeren aanvraag,2012-01-18T12:27:20.519,2012-01-18T12:28:42.301,2012-01-04T00:43:12.935
197782,5000,10881.0,W_Completeren aanvraag,2012-01-18T12:54:14.088,2012-01-18T12:55:38.342,2012-01-04T00:43:12.935
197782,5000,10881.0,A_CANCELLED,2012-01-18T12:55:36.725,2012-01-18T12:55:36.725,2012-01-04T00:43:12.935
197785,1200,112.0,A_SUBMITTED,2012-01-04T00:56:01.427,2012-01-04T00:56:01.427,2012-01-04T00:56:01.427
197785,1200,112.0,A_PARTLYSUBMITTED,2012-01-04T00:56:01.585,2012-01-04T00:56:01.585,2012-01-04T00:56:01.427
197785,1200,11179.0,W_Afhandelen leads,2012-01-04T10:53:29.190,2012-01-04T10:54:05.640,2012-01-04T00:56:01.427
197785,1200,10188.0,W_Beoordelen fraude,2012-01-05T11:54:41.370,2012-01-05T11:54:47.282,2012-01-04T00:56:01.427
197785,1200,10188.0,W_Beoordelen fraude,2012-01-05T13:43:38.909,2012-01-05T13:43:48.842,2012-01-04T00:56:01.427
197785,1200,10188.0,A_DECLINED,2012-01-05T13:43:45.784,2012-01-05T13:43:45.784,2012-01-04T00:56:01.427
197788,7000,112.0,A_SUBMITTED,2012-01-04T01:09:14.835,2012-01-04T01:09:14.835,2012-01-04T01:09:14.834
197788,7000,112.0,A_PARTLYSUBMITTED,2012-01-04T01:09:16.146,2012-01-04T01:09:16.146,2012-01-04T01:09:14.834
197788,7000,11179.0,W_Afhandelen leads,2012-01-04T10:54:12.834,2012-01-04T10:56:26.088,2012-01-04T01:09:14.834
197788,7000,11179.0,A_PREACCEPTED,2012-01-04T10:56:24.727,2012-01-04T10:56:24.727,2012-01-04T01:09:14.834
197788,7000,11119.0,W_Completeren aanvraag,2012-01-04T18:19:00.767,2012-01-04T18:26:40.520,2012-01-04T01:09:14.834
197788,7000,11119.0,A_DECLINED,2012-01-04T18:26:36.957,2012-01-04T18:26:36.957,2012-01-04T01:09:14.834
197791,6000,112.0,A_SUBMITTED,2012-01-04T01:44:11.520,2012-01-04T01:44:11.520,2012-01-04T01:44:11.520
197791,6000,112.0,A_PARTLYSUBMITTED,2012-01-04T01:44:13.471,2012-01-04T01:44:13.471,2012-01-04T01:44:11.520
197791,6000,11179.0,W_Afhandelen leads,2012-01-04T11:00:48.271,2012-01-04T11:01:26.044,2012-01-04T01:44:11.520
197791,6000,11179.0,W_Afhandelen leads,2012-01-04T11:14:02.328,2012-01-04T11:16:57.592,2012-01-04T01:44:11.520
197791,6000,11179.0,A_DECLINED,2012-01-04T11:16:53.276,2012-01-04T11:16:53.276,2012-01-04T01:44:11.520
197794,5000,112.0,A_SUBMITTED,2012-01-04T01:58:01.872,2012-01-04T01:58:01.872,2012-01-04T01:58:01.871
197794,5000,112.0,A_PARTLYSUBMITTED,2012-01-04T01:58:02.293,2012-01-04T01:58:02.293,2012-01-04T01:58:01.871
197794,5000,11179.0,W_Afhandelen leads,2012-01-04T11:04:01.347,2012-01-04T11:05:36.824,2012-01-04T01:58:01.871
197794,5000,11179.0,A_PREACCEPTED,2012-01-04T11:05:35.569,2012-01-04T11:05:35.569,2012-01-04T01:58:01.871
197794,5000,11119.0,W_Completeren aanvraag,2012-01-04T18:46:07.516,2012-01-04T19:02:40.721,2012-01-04T01:58:01.871
197794,5000,11119.0,A_ACCEPTED,2012-01-04T18:53:20.590,2012-01-04T18:53:20.590,2012-01-04T01:58:01.871
197794,5000,11119.0,O_SELECTED,2012-01-04T19:02:37.309,2012-01-04T19:02:37.309,2012-01-04T01:58:01.871
197794,5000,11119.0,A_FINALIZED,2012-01-04T19:02:37.310,2012-01-04T19:02:37.310,2012-01-04T01:58:01.871
197794,5000,11119.0,O_CREATED,2012-01-04T19:02:38.354,2012-01-04T19:02:38.354,2012-01-04T01:58:01.871
197794,5000,11119.0,O_SENT,2012-01-04T19:02:38.425,2012-01-04T19:02:38.425,2012-01-04T01:58:01.871
197794,5000,11119.0,W_Nabellen offertes,2012-01-04T19:03:17.115,2012-01-04T19:04:40.901,2012-01-04T01:58:01.871
197794,5000,11121.0,W_Nabellen offertes,2012-01-16T17:49:24.367,2012-01-16T18:04:18.686,2012-01-04T01:58:01.871
197794,5000,11121.0,O_CANCELLED,2012-01-16T18:04:16.877,2012-01-16T18:04:16.877,2012-01-04T01:58:01.871
197794,5000,11121.0,A_CANCELLED,2012-01-16T18:04:16.877,2012-01-16T18:04:16.877,2012-01-04T01:58:01.871
197819,2500,112.0,A_SUBMITTED,2012-01-04T07:53:18.019,2012-01-04T07:53:18.019,2012-01-04T07:53:18.012
197819,2500,112.0,A_PARTLYSUBMITTED,2012-01-04T07:53:27.151,2012-01-04T07:53:27.151,2012-01-04T07:53:18.012
